ENGINE_POWER,VEHICLE_ID,ENGINE_COOLANT_TEMP,ENGINE_LOAD,ENGINE_RPM,INTAKE_MANIFOLD_PRESSURE,AIR_INTAKE_TEMP,THROTTLE_POS,TROUBLE_CODES,TIMING_ADVANCE
1.4,car1,69.0,34.10,1005.0,48.0,42.0,26,NO_ERROR,55.3
1.4,car1,68.0,31.80,1010.0,49.0,42.0,25,NO_ERROR,56.1
1.4,car1,69.0,31.40,1019.0,46.0,42.0,25,NO_ERROR,56.5
1.4,car1,69.0,31.80,1010.0,57.0,42.0,25,NO_ERROR,56.5
1.4,car1,71.0,38.00,1397.0,50.0,42.0,30,NO_ERROR,65.9
1.4,car1,72.0,26.70,1461.0,29.0,43.0,26,NO_ERROR,64.7
1.4,car1,73.0,23.90,1137.0,49.0,42.0,24,NO_ERROR,66.7
1.4,car1,74.0,35.30,1219.0,38.0,42.0,26,NO_ERROR,68.6
1.4,car1,75.0,33.30,1209.0,37.0,42.0,27,NO_ERROR,62.4
1.4,car1,76.0,35.70,1247.0,29.0,43.0,27,NO_ERROR,65.5
1.4,car1,77.0,55.30,1329.0,57.0,43.0,31,NO_ERROR,65.5
1.4,car1,79.0,41.60,1677.0,60.0,41.0,31,NO_ERROR,69.8
1.4,car1,81.0,34.50,1643.0,27.0,40.0,28,NO_ERROR,71.8
1.4,car1,82.0,17.60,1367.0,35.0,40.0,23,NO_ERROR,74.1
1.4,car1,83.0,22.70,1128.0,50.0,40.0,25,NO_ERROR,58.4
1.4,car1,84.0,40.40,1479.0,78.0,39.0,31,NO_ERROR,63.1
1.4,car1,79.0,25.10,1905.0,59.0,39.0,30,NO_ERROR,77.6
1.4,car1,78.0,39.20,2311.0,46.0,38.0,32,NO_ERROR,70.6
1.4,car1,79.0,17.60,1435.0,31.0,38.0,23,NO_ERROR,67.1
1.4,car1,80.0,25.10,1155.0,49.0,38.0,24,NO_ERROR,67.1
1.4,car1,81.0,59.20,1000.0,84.0,37.0,32,NO_ERROR,50.6
1.4,car1,81.0,49.40,1518.0,55.0,37.0,32,NO_ERROR,64.3
1.4,car1,79.0,34.90,1689.0,31.0,37.0,30,NO_ERROR,70.6
1.4,car1,79.0,32.20,1317.0,47.0,37.0,27,NO_ERROR,65.5
1.4,car1,79.0,17.30,1359.0,28.0,37.0,22,NO_ERROR,52.9
1.4,car1,79.0,17.30,1229.0,30.0,37.0,22,NO_ERROR,56.1
1.4,car1,79.0,17.30,1209.0,32.0,37.0,22,NO_ERROR,58.0
1.4,car1,79.0,47.80,1510.0,59.0,35.0,32,NO_ERROR,66.3
1.4,car1,78.0,29.80,1622.0,26.0,35.0,29,NO_ERROR,72.2
1.4,car1,78.0,16.90,1825.0,26.0,35.0,24,NO_ERROR,48.6
1.4,car1,79.0,16.10,1754.0,45.0,35.0,24,NO_ERROR,48.6
1.4,car1,79.0,17.60,1769.0,38.0,35.0,25,NO_ERROR,76.5
1.4,car1,79.0,58.00,1625.0,95.0,33.0,35,NO_ERROR,64.3
1.4,car1,80.0,16.90,1680.0,27.0,34.0,24,NO_ERROR,48.2
1.4,car1,80.0,19.20,1058.0,33.0,34.0,22,NO_ERROR,64.3
1.4,car1,81.0,21.60,992.0,36.0,34.0,22,NO_ERROR,62.4
1.4,car1,81.0,34.50,1674.0,28.0,34.0,30,NO_ERROR,70.2
1.4,car1,79.0,34.50,1400.0,39.0,33.0,29,NO_ERROR,68.2
1.4,car1,79.0,17.60,2123.0,39.0,33.0,26,NO_ERROR,78.8
1.4,car1,79.0,28.20,2054.0,46.0,33.0,30,NO_ERROR,72.9
1.4,car1,80.0,34.50,2025.0,52.0,32.0,31,NO_ERROR,71.0
1.4,car1,80.0,42.40,2041.0,74.0,32.0,32,NO_ERROR,67.8
1.4,car1,80.0,48.20,2241.0,55.0,31.0,34,NO_ERROR,67.5
1.4,car1,80.0,16.10,1813.0,25.0,32.0,24,NO_ERROR,48.6
1.4,car1,80.0,24.70,1119.0,92.0,32.0,24,NO_ERROR,61.2
1.4,car1,80.0,47.10,1614.0,48.0,32.0,32,NO_ERROR,65.9
1.4,car1,80.0,44.70,2103.0,54.0,32.0,32,NO_ERROR,69.8
1.4,car1,79.0,44.30,2095.0,66.0,31.0,33,NO_ERROR,71.0
1.4,car1,80.0,34.10,1743.0,48.0,31.0,31,NO_ERROR,72.2
1.4,car1,80.0,32.20,1753.0,27.0,31.0,30,NO_ERROR,72.9
1.4,car1,80.0,34.10,1486.0,70.0,31.0,29,NO_ERROR,71.0
1.4,car1,80.0,30.20,1510.0,68.0,31.0,31,NO_ERROR,65.9
1.4,car1,80.0,48.20,1904.0,69.0,30.0,33,NO_ERROR,68.6
1.4,car1,80.0,47.10,1963.0,64.0,30.0,32,NO_ERROR,68.6
1.4,car1,80.0,44.30,1914.0,63.0,30.0,32,NO_ERROR,69.4
1.4,car1,81.0,39.20,1563.0,72.0,30.0,31,NO_ERROR,72.5
1.4,car1,81.0,53.30,1446.0,58.0,30.0,32,NO_ERROR,61.6
1.4,car1,81.0,31.80,1390.0,41.0,31.0,28,NO_ERROR,65.5
1.4,car1,81.0,19.20,1222.0,34.0,31.0,23,NO_ERROR,71.0
1.4,car1,81.0,34.90,1545.0,76.0,30.0,32,NO_ERROR,67.5
1.4,car1,81.0,18.00,1512.0,27.0,31.0,24,NO_ERROR,74.5
1.4,car1,81.0,18.00,1308.0,25.0,31.0,22,NO_ERROR,70.6
1.4,car1,81.0,22.00,1153.0,55.0,31.0,24,NO_ERROR,64.3
1.4,car1,80.0,16.10,2096.0,25.0,31.0,26,NO_ERROR,49.4
1.4,car1,81.0,16.10,2157.0,25.0,31.0,26,NO_ERROR,49.4
1.4,car1,81.0,19.20,1212.0,75.0,30.0,23,NO_ERROR,69.8
1.4,car1,81.0,17.60,1518.0,76.0,30.0,26,NO_ERROR,75.3
1.4,car1,81.0,27.50,1994.0,44.0,30.0,29,NO_ERROR,71.4
1.4,car1,81.0,32.20,2058.0,49.0,30.0,31,NO_ERROR,70.6
1.4,car1,81.0,24.70,1791.0,26.0,30.0,28,NO_ERROR,71.0
1.4,car1,82.0,15.70,1494.0,42.0,31.0,22,NO_ERROR,67.5
1.4,car1,82.0,34.90,1531.0,44.0,30.0,29,NO_ERROR,65.9
1.4,car1,81.0,29.40,1941.0,49.0,30.0,30,NO_ERROR,73.3
1.4,car1,81.0,31.80,2048.0,48.0,30.0,29,NO_ERROR,71.4
1.4,car1,82.0,31.00,1362.0,27.0,31.0,27,NO_ERROR,67.5
1.4,car1,82.0,16.10,1374.0,28.0,31.0,22,NO_ERROR,71.8
1.4,car1,82.0,17.30,1313.0,27.0,31.0,22,NO_ERROR,72.9
1.4,car1,82.0,17.30,1313.0,69.0,30.0,22,NO_ERROR,72.2
1.4,car1,81.0,48.20,1480.0,71.0,30.0,32,NO_ERROR,64.7
1.4,car1,81.0,47.50,1463.0,56.0,30.0,31,NO_ERROR,64.7
1.4,car1,81.0,37.30,1414.0,39.0,30.0,29,NO_ERROR,67.8
1.4,car1,81.0,19.60,1299.0,32.0,31.0,22,NO_ERROR,67.5
1.4,car1,81.0,25.50,1100.0,44.0,31.0,24,NO_ERROR,64.3
1.4,car1,82.0,19.60,1242.0,35.0,31.0,23,NO_ERROR,64.3
1.4,car1,82.0,25.10,1094.0,44.0,31.0,24,NO_ERROR,60.4
1.4,car1,82.0,28.60,1021.0,69.0,31.0,24,NO_ERROR,55.7
1.4,car1,82.0,49.00,1541.0,64.0,32.0,33,NO_ERROR,65.5
1.4,car1,81.0,42.40,2546.0,59.0,31.0,33,NO_ERROR,69.8
1.4,car1,81.0,23.90,2128.0,100.0,31.0,35,NO_ERROR,75.7
1.4,car1,82.0,67.80,1490.0,100.0,31.0,53,NO_ERROR,56.9
1.4,car1,83.0,68.20,1621.0,99.0,31.0,55,NO_ERROR,56.9
1.4,car1,82.0,17.30,2056.0,61.0,31.0,24,NO_ERROR,52.5
1.4,car1,83.0,34.90,2357.0,63.0,31.0,31,NO_ERROR,72.5
1.4,car1,84.0,43.50,1283.0,65.0,31.0,30,NO_ERROR,64.7
1.4,car1,84.0,45.50,1390.0,42.0,31.0,31,NO_ERROR,63.1
1.4,car1,83.0,23.90,1392.0,35.0,31.0,26,NO_ERROR,71.8
1.4,car1,83.0,27.10,1346.0,42.0,31.0,26,NO_ERROR,69.0
1.4,car1,83.0,36.50,1341.0,73.0,30.0,35,NO_ERROR,66.3
1.4,car1,83.0,49.80,1730.0,52.0,30.0,33,NO_ERROR,65.1
1.4,car1,83.0,16.10,1799.0,25.0,31.0,24,NO_ERROR,48.6
1.4,car1,83.0,16.10,1499.0,27.0,31.0,23,NO_ERROR,66.7
1.4,car1,83.0,20.00,1400.0,33.0,31.0,24,NO_ERROR,72.9
1.4,car1,82.0,23.10,1383.0,37.0,31.0,25,NO_ERROR,72.2
1.4,car1,82.0,23.90,1391.0,35.0,30.0,25,NO_ERROR,70.2
1.4,car1,81.0,25.50,1374.0,47.0,30.0,26,NO_ERROR,69.4
1.4,car1,81.0,40.00,1338.0,62.0,30.0,30,NO_ERROR,66.7
1.4,car1,81.0,37.60,1360.0,60.0,30.0,29,NO_ERROR,67.8
1.4,car1,81.0,16.10,1477.0,27.0,30.0,23,NO_ERROR,71.0
1.4,car1,81.0,16.50,1374.0,35.0,30.0,22,NO_ERROR,70.2
1.4,car1,81.0,55.30,1286.0,29.0,30.0,33,NO_ERROR,62.4
1.4,car1,81.0,17.60,1290.0,38.0,30.0,22,NO_ERROR,50.6
1.4,car1,81.0,20.40,1063.0,37.0,30.0,22,NO_ERROR,60.0
1.4,car1,81.0,30.60,1429.0,35.0,30.0,28,NO_ERROR,62.7
1.4,car1,81.0,20.80,1047.0,32.0,31.0,22,NO_ERROR,60.4
1.4,car1,81.0,20.40,1037.0,37.0,30.0,22,NO_ERROR,61.2
1.4,car1,82.0,21.20,1007.0,35.0,31.0,22,NO_ERROR,59.2
1.4,car1,83.0,21.20,1005.0,35.0,31.0,22,NO_ERROR,62.4
1.4,car1,84.0,21.20,1003.0,35.0,32.0,22,NO_ERROR,57.3
1.4,car1,85.0,21.20,1004.0,37.0,32.0,22,NO_ERROR,60.8
1.4,car1,86.0,34.90,1057.0,36.0,32.0,26,NO_ERROR,55.3
1.4,car1,87.0,21.20,1017.0,39.0,33.0,22,NO_ERROR,58.4
1.4,car1,88.0,18.00,1259.0,47.0,33.0,22,NO_ERROR,69.4
1.4,car1,89.0,20.80,1057.0,35.0,33.0,22,NO_ERROR,62.4
1.4,car1,90.0,18.40,1250.0,31.0,34.0,23,NO_ERROR,69.0
1.4,car1,91.0,18.00,1201.0,33.0,34.0,22,NO_ERROR,63.1
1.4,car1,92.0,18.40,1190.0,35.0,34.0,22,NO_ERROR,65.5
1.4,car1,93.0,38.40,935.0,33.0,34.0,25,NO_ERROR,55.3
1.4,car1,93.0,19.60,1062.0,35.0,34.0,22,NO_ERROR,58.8
1.4,car1,94.0,21.20,975.0,38.0,35.0,22,NO_ERROR,64.3
1.4,car1,58.0,20.80,1232.0,48.0,37.0,24,NO_ERROR,64.7
1.4,car1,59.0,26.30,1718.0,26.0,37.0,28,NO_ERROR,72.5
1.4,car1,60.0,22.70,1032.0,38.0,37.0,25,NO_ERROR,58.0
1.4,car1,62.0,34.50,1571.0,57.0,37.0,30,NO_ERROR,67.1
1.4,car1,63.0,16.50,1945.0,32.0,37.0,25,NO_ERROR,71.4
1.4,car1,64.0,25.10,1037.0,43.0,37.0,23,NO_ERROR,58.8
1.4,car1,65.0,47.50,1808.0,75.0,36.0,33,NO_ERROR,67.8
1.4,car1,67.0,22.70,2359.0,43.0,36.0,25,NO_ERROR,77.3
1.4,car1,68.0,46.70,2020.0,62.0,35.0,33,NO_ERROR,66.7
1.4,car1,69.0,26.30,1670.0,27.0,35.0,26,NO_ERROR,70.2
1.4,car1,70.0,67.10,1263.0,70.0,35.0,36,NO_ERROR,52.9
1.4,car1,71.0,43.10,1735.0,68.0,34.0,32,NO_ERROR,68.2
1.4,car1,72.0,23.90,1332.0,53.0,35.0,23,NO_ERROR,66.3
1.4,car1,73.0,38.40,1298.0,53.0,34.0,29,NO_ERROR,66.7
1.4,car1,74.0,35.70,1243.0,57.0,34.0,28,NO_ERROR,64.3
1.4,car1,75.0,49.00,1293.0,76.0,33.0,32,NO_ERROR,63.9
1.4,car1,76.0,44.70,1422.0,46.0,33.0,30,NO_ERROR,63.5
1.4,car1,77.0,20.00,1251.0,86.0,33.0,23,NO_ERROR,69.8
1.4,car1,78.0,33.30,1602.0,76.0,33.0,29,NO_ERROR,71.0
1.4,car1,79.0,48.20,1927.0,41.0,33.0,33,NO_ERROR,67.8
1.4,car1,81.0,16.10,1490.0,37.0,33.0,23,NO_ERROR,73.3
1.4,car1,82.0,21.60,1207.0,38.0,33.0,24,NO_ERROR,67.8
1.4,car1,82.0,18.00,1117.0,33.0,33.0,22,NO_ERROR,64.3
1.4,car1,83.0,20.80,1013.0,34.0,33.0,22,NO_ERROR,58.4
1.4,car1,84.0,20.00,1012.0,36.0,33.0,22,NO_ERROR,62.0
1.4,car1,84.0,20.00,1004.0,39.0,33.0,21,NO_ERROR,63.5
1.4,car1,85.0,33.70,1416.0,32.0,33.0,30,NO_ERROR,54.9
1.4,car1,81.0,18.80,1097.0,57.0,33.0,22,NO_ERROR,61.6
1.4,car1,76.0,32.20,1970.0,42.0,33.0,31,NO_ERROR,74.1
1.4,car1,78.0,24.30,1608.0,27.0,33.0,26,NO_ERROR,72.9
1.4,car1,79.0,15.70,1617.0,25.0,33.0,23,NO_ERROR,52.9
1.4,car1,81.0,16.10,1639.0,45.0,33.0,23,NO_ERROR,48.2
1.4,car1,82.0,35.70,1736.0,44.0,32.0,30,NO_ERROR,68.6
1.4,car1,82.0,28.20,1880.0,48.0,32.0,29,NO_ERROR,73.3
1.4,car1,81.0,36.10,1603.0,26.0,32.0,30,NO_ERROR,70.2
1.4,car1,79.0,17.30,1371.0,28.0,32.0,22,NO_ERROR,53.3
1.4,car1,79.0,21.20,1057.0,52.0,32.0,22,NO_ERROR,62.0
1.4,car1,79.0,17.30,1515.0,27.0,32.0,23,NO_ERROR,54.5
1.4,car1,78.0,17.30,1648.0,26.0,32.0,24,NO_ERROR,47.8
1.4,car1,78.0,16.50,1842.0,24.0,32.0,24,NO_ERROR,74.1
1.4,car1,78.0,36.10,1699.0,68.0,31.0,30,NO_ERROR,71.0
1.4,car1,78.0,49.40,1947.0,68.0,31.0,33,NO_ERROR,68.2
1.4,car1,79.0,36.10,2197.0,26.0,31.0,31,NO_ERROR,72.2
1.4,car1,80.0,15.70,1844.0,41.0,31.0,24,NO_ERROR,48.6
1.4,car1,80.0,24.30,1700.0,26.0,31.0,27,NO_ERROR,74.5
1.4,car1,80.0,16.10,1440.0,26.0,31.0,22,NO_ERROR,54.1
1.4,car1,80.0,28.20,1064.0,101.0,31.0,22,NO_ERROR,67.8
1.4,car1,80.0,50.60,1521.0,53.0,31.0,31,NO_ERROR,65.5
1.4,car1,79.0,34.90,2258.0,27.0,31.0,32,NO_ERROR,71.4
1.4,car1,79.0,28.60,1807.0,42.0,31.0,29,NO_ERROR,72.2
1.4,car1,79.0,16.10,1823.0,37.0,31.0,24,NO_ERROR,51.8
1.4,car1,80.0,16.50,1744.0,41.0,31.0,24,NO_ERROR,62.4
1.4,car1,80.0,41.20,1786.0,40.0,30.0,31,NO_ERROR,67.8
1.4,car1,80.0,16.50,1735.0,36.0,31.0,24,NO_ERROR,48.2
1.4,car1,80.0,29.80,1553.0,45.0,30.0,28,NO_ERROR,69.0
1.4,car1,80.0,52.50,1748.0,75.0,30.0,34,NO_ERROR,64.7
1.4,car1,80.0,52.20,2039.0,63.0,30.0,34,NO_ERROR,67.5
1.4,car1,80.0,31.00,1962.0,61.0,30.0,31,NO_ERROR,73.7
1.4,car1,80.0,39.60,1932.0,53.0,30.0,31,NO_ERROR,69.8
1.4,car1,80.0,39.60,1826.0,49.0,30.0,31,NO_ERROR,69.8
1.4,car1,80.0,30.60,1895.0,64.0,30.0,30,NO_ERROR,72.9
1.4,car1,80.0,37.60,1822.0,26.0,30.0,31,NO_ERROR,70.6
1.4,car1,80.0,17.30,1312.0,70.0,30.0,22,NO_ERROR,52.5
1.4,car1,81.0,40.40,1531.0,27.0,30.0,31,NO_ERROR,65.9
1.4,car1,81.0,17.30,1236.0,33.0,30.0,22,NO_ERROR,52.9
1.4,car1,81.0,58.40,1538.0,28.0,30.0,33,NO_ERROR,58.4
1.4,car1,81.0,18.40,1091.0,30.0,30.0,21,NO_ERROR,64.7
1.4,car1,81.0,17.60,1094.0,44.0,30.0,22,NO_ERROR,66.7
1.4,car1,81.0,15.70,1689.0,25.0,30.0,24,NO_ERROR,65.9
1.4,car1,81.0,18.00,1228.0,34.0,30.0,22,NO_ERROR,60.4
1.4,car1,82.0,32.20,1666.0,26.0,30.0,30,NO_ERROR,71.8
1.4,car1,81.0,15.70,2313.0,26.0,30.0,26,NO_ERROR,52.2
1.4,car1,81.0,15.70,2406.0,26.0,30.0,26,NO_ERROR,51.4
1.4,car1,81.0,19.20,1061.0,72.0,30.0,27,NO_ERROR,64.7
1.4,car1,81.0,30.20,1521.0,29.0,30.0,28,NO_ERROR,69.8
1.4,car1,81.0,54.90,996.0,63.0,30.0,31,NO_ERROR,54.1
1.4,car1,81.0,43.10,1539.0,48.0,29.0,31,NO_ERROR,68.2
1.4,car1,81.0,26.30,2159.0,50.0,29.0,30,NO_ERROR,76.5
1.4,car1,81.0,36.10,2215.0,55.0,29.0,32,NO_ERROR,72.9
1.4,car1,82.0,22.40,2080.0,24.0,30.0,28,NO_ERROR,77.6
1.4,car1,82.0,16.10,1732.0,26.0,30.0,24,NO_ERROR,48.2
1.4,car1,82.0,34.50,1829.0,36.0,29.0,31,NO_ERROR,72.5
1.4,car1,82.0,26.70,2215.0,38.0,29.0,30,NO_ERROR,76.9
1.4,car1,82.0,19.20,1339.0,36.0,30.0,23,NO_ERROR,70.6
1.4,car1,82.0,16.50,1356.0,27.0,30.0,22,NO_ERROR,67.1
1.4,car1,82.0,21.20,1308.0,30.0,30.0,24,NO_ERROR,74.1
1.4,car1,82.0,20.40,1334.0,29.0,30.0,23,NO_ERROR,72.9
1.4,car1,81.0,20.00,1440.0,44.0,30.0,25,NO_ERROR,74.5
1.4,car1,81.0,40.40,1441.0,59.0,29.0,30,NO_ERROR,66.7
1.4,car1,81.0,42.70,1406.0,64.0,29.0,30,NO_ERROR,65.9
1.4,car1,80.0,35.30,1444.0,33.0,30.0,29,NO_ERROR,68.6
1.4,car1,80.0,17.30,1324.0,30.0,30.0,22,NO_ERROR,51.8
1.4,car1,80.0,21.20,1029.0,27.0,30.0,22,NO_ERROR,63.9
1.4,car1,80.0,17.60,1097.0,49.0,30.0,21,NO_ERROR,50.6
1.4,car1,80.0,29.00,1261.0,45.0,30.0,26,NO_ERROR,60.0
1.4,car1,80.0,34.90,1817.0,58.0,29.0,31,NO_ERROR,72.9
1.4,car1,81.0,36.90,2635.0,50.0,29.0,33,NO_ERROR,73.7
1.4,car1,82.0,33.30,2737.0,50.0,29.0,33,NO_ERROR,72.2
1.4,car1,83.0,33.70,2616.0,50.0,29.0,33,NO_ERROR,74.1
1.4,car1,83.0,29.00,2489.0,26.0,29.0,31,NO_ERROR,76.5
1.4,car1,84.0,23.90,949.0,33.0,30.0,23,NO_ERROR,69.0
1.4,car1,84.0,20.00,1071.0,48.0,30.0,22,NO_ERROR,54.5
1.4,car1,84.0,35.30,1367.0,26.0,30.0,29,NO_ERROR,63.1
1.4,car1,84.0,45.50,2064.0,58.0,29.0,33,NO_ERROR,70.2
1.4,car1,86.0,44.30,1811.0,62.0,29.0,32,NO_ERROR,69.8
1.4,car1,86.0,41.20,2205.0,43.0,29.0,32,NO_ERROR,68.6
1.4,car1,86.0,25.50,2321.0,39.0,29.0,30,NO_ERROR,75.7
1.4,car1,86.0,16.10,2384.0,24.0,30.0,26,NO_ERROR,80.4
1.4,car1,86.0,18.00,2106.0,30.0,30.0,27,NO_ERROR,79.6
1.4,car1,86.0,19.60,2124.0,32.0,29.0,27,NO_ERROR,78.8
1.4,car1,86.0,14.90,2140.0,24.0,30.0,25,NO_ERROR,71.4
1.4,car1,86.0,18.40,1243.0,31.0,30.0,22,NO_ERROR,60.8
1.4,car1,86.0,17.60,1058.0,35.0,30.0,22,NO_ERROR,65.1
1.4,car1,85.0,21.60,1004.0,34.0,30.0,22,NO_ERROR,64.7
1.4,car1,85.0,22.40,1029.0,43.0,30.0,22,NO_ERROR,54.9
1.4,car1,86.0,20.40,2548.0,49.0,30.0,28,NO_ERROR,72.5
1.4,car1,87.0,16.10,2338.0,25.0,30.0,26,NO_ERROR,74.5
1.4,car1,88.0,15.70,2002.0,43.0,30.0,25,NO_ERROR,56.1
1.4,car1,88.0,31.40,1677.0,48.0,30.0,30,NO_ERROR,72.2
1.4,car1,88.0,23.50,2282.0,27.0,30.0,30,NO_ERROR,75.3
1.4,car1,88.0,15.70,2211.0,24.0,30.0,26,NO_ERROR,57.3
1.4,car1,88.0,16.10,1969.0,43.0,30.0,25,NO_ERROR,69.4
1.4,car1,88.0,30.60,2289.0,26.0,30.0,30,NO_ERROR,74.1
1.4,car1,87.0,23.90,2480.0,42.0,30.0,31,NO_ERROR,78.4
1.4,car1,87.0,38.40,1995.0,57.0,29.0,32,NO_ERROR,72.9
1.4,car1,86.0,28.20,1954.0,44.0,30.0,30,NO_ERROR,74.1
1.4,car1,86.0,31.80,1950.0,35.0,30.0,30,NO_ERROR,73.3
1.4,car1,85.0,15.70,2008.0,34.0,30.0,25,NO_ERROR,63.5
1.4,car1,85.0,16.10,1693.0,51.0,30.0,23,NO_ERROR,68.2
1.4,car1,84.0,27.10,1293.0,30.0,30.0,26,NO_ERROR,69.0
1.4,car1,84.0,31.00,1017.0,50.0,30.0,25,NO_ERROR,57.3
1.4,car1,83.0,27.80,1059.0,39.0,30.0,24,NO_ERROR,58.8
1.4,car1,83.0,28.60,1088.0,43.0,31.0,24,NO_ERROR,58.8
1.4,car1,82.0,23.90,994.0,33.0,32.0,23,NO_ERROR,60.0
1.4,car1,81.0,20.40,1032.0,37.0,32.0,22,NO_ERROR,58.8
1.4,car1,81.0,20.00,1011.0,35.0,32.0,22,NO_ERROR,57.6
1.4,car1,81.0,39.20,1004.0,33.0,33.0,26,NO_ERROR,58.0
1.4,car1,82.0,20.80,1044.0,39.0,33.0,22,NO_ERROR,64.7
1.4,car1,84.0,28.20,1295.0,37.0,33.0,27,NO_ERROR,71.8
1.4,car1,85.0,22.00,1468.0,32.0,33.0,29,NO_ERROR,67.5
1.4,car1,86.0,23.10,1682.0,28.0,34.0,26,NO_ERROR,74.5
1.4,car1,87.0,23.10,1076.0,66.0,34.0,22,NO_ERROR,52.9
1.4,car1,88.0,27.80,1464.0,37.0,34.0,27,NO_ERROR,71.0
1.4,car1,88.0,29.80,1087.0,28.0,34.0,25,NO_ERROR,60.4
1.4,car1,89.0,18.80,1054.0,32.0,34.0,21,NO_ERROR,65.5
1.4,car1,89.0,20.00,1050.0,37.0,34.0,22,NO_ERROR,64.3
1.4,car1,89.0,20.80,1016.0,34.0,35.0,22,NO_ERROR,63.1
1.4,car1,89.0,21.60,1097.0,48.0,35.0,22,NO_ERROR,51.8
1.4,car1,90.0,22.00,997.0,34.0,36.0,22,NO_ERROR,62.4
1.4,car1,91.0,21.60,985.0,39.0,36.0,22,NO_ERROR,62.7
1.4,car1,68.0,44.70,1475.0,29.0,38.0,31,NO_ERROR,63.1
1.4,car1,69.0,24.70,1222.0,33.0,38.0,24,NO_ERROR,64.3
1.4,car1,70.0,16.90,1507.0,26.0,38.0,23,NO_ERROR,55.3
1.4,car1,71.0,16.90,1679.0,27.0,38.0,24,NO_ERROR,53.7
1.4,car1,72.0,19.20,1112.0,91.0,38.0,22,NO_ERROR,62.7
1.4,car1,73.0,33.70,1955.0,46.0,37.0,31,NO_ERROR,71.4
1.4,car1,74.0,31.00,1600.0,46.0,37.0,29,NO_ERROR,71.8
1.4,car1,76.0,32.90,1907.0,49.0,36.0,30,NO_ERROR,71.8
1.4,car1,77.0,31.80,2265.0,27.0,36.0,31,NO_ERROR,73.3
1.4,car1,79.0,33.30,1550.0,61.0,35.0,29,NO_ERROR,71.0
1.4,car1,80.0,33.70,1681.0,42.0,35.0,30,NO_ERROR,71.8
1.4,car1,81.0,22.70,1866.0,44.0,35.0,28,NO_ERROR,76.1
1.4,car1,82.0,28.20,1912.0,58.0,35.0,29,NO_ERROR,75.3
1.4,car1,83.0,47.10,1929.0,81.0,34.0,33,NO_ERROR,69.8
1.4,car1,84.0,64.30,1938.0,75.0,33.0,37,NO_ERROR,62.7
1.4,car1,87.0,16.50,2079.0,30.0,34.0,25,NO_ERROR,76.5
1.4,car1,77.0,18.00,2030.0,28.0,34.0,26,NO_ERROR,77.6
1.4,car1,79.0,25.90,1976.0,40.0,33.0,29,NO_ERROR,75.3
1.4,car1,80.0,23.90,2021.0,25.0,33.0,28,NO_ERROR,76.1
1.4,car1,82.0,31.00,2027.0,29.0,33.0,30,NO_ERROR,74.1
1.4,car1,83.0,18.80,2126.0,28.0,33.0,27,NO_ERROR,78.8
1.4,car1,81.0,28.60,2067.0,26.0,33.0,30,NO_ERROR,76.1
1.4,car1,79.0,32.50,1837.0,36.0,33.0,30,NO_ERROR,73.3
1.4,car1,80.0,26.30,1942.0,37.0,33.0,29,NO_ERROR,75.7
1.4,car1,80.0,50.60,1991.0,70.0,32.0,34,NO_ERROR,68.6
1.4,car1,80.0,34.10,2255.0,40.0,32.0,31,NO_ERROR,71.8
1.4,car1,80.0,32.50,1959.0,43.0,32.0,30,NO_ERROR,71.0
1.4,car1,80.0,31.40,1903.0,47.0,32.0,30,NO_ERROR,73.3
1.4,car1,80.0,16.10,1521.0,46.0,32.0,23,NO_ERROR,47.8
1.4,car1,80.0,27.50,993.0,61.0,32.0,29,NO_ERROR,56.5
1.4,car1,80.0,37.30,2770.0,63.0,33.0,33,NO_ERROR,69.8
1.4,car1,81.0,15.70,2239.0,37.0,33.0,26,NO_ERROR,51.0
1.4,car1,81.0,56.50,1143.0,58.0,33.0,31,NO_ERROR,51.8
1.4,car1,81.0,18.40,1364.0,78.0,33.0,24,NO_ERROR,55.7
1.4,car1,81.0,68.20,1159.0,85.0,33.0,33,NO_ERROR,58.8
1.4,car1,80.0,24.70,1192.0,98.0,34.0,24,NO_ERROR,56.1
1.4,car1,80.0,71.40,3155.0,25.0,34.0,84,NO_ERROR,60.8
1.4,car1,79.0,41.60,1197.0,100.0,34.0,31,NO_ERROR,60.8
1.4,car1,81.0,15.70,2021.0,26.0,34.0,25,NO_ERROR,78.4
1.4,car1,81.0,18.80,1617.0,69.0,33.0,27,NO_ERROR,75.7
1.4,car1,80.0,35.30,1998.0,28.0,33.0,31,NO_ERROR,71.4
1.4,car1,80.0,16.50,1396.0,39.0,33.0,22,NO_ERROR,68.2
1.4,car1,81.0,30.60,1065.0,46.0,34.0,25,NO_ERROR,57.6
1.4,car1,81.0,29.40,1009.0,44.0,35.0,24,NO_ERROR,53.7
1.4,car1,81.0,29.00,984.0,45.0,35.0,24,NO_ERROR,57.3
1.4,car1,81.0,29.40,1011.0,46.0,36.0,24,NO_ERROR,57.6
1.4,car1,80.0,28.20,1011.0,47.0,37.0,24,NO_ERROR,56.9
1.4,car1,80.0,28.60,1005.0,44.0,37.0,24,NO_ERROR,58.8
1.4,car1,80.0,28.60,1015.0,46.0,38.0,24,NO_ERROR,58.8
1.4,car1,80.0,29.00,1008.0,46.0,39.0,24,NO_ERROR,57.3
1.4,car1,80.0,29.40,1006.0,44.0,40.0,24,NO_ERROR,56.9
